Origin Dairy Name,Origin Dairy Address,Origin Dairy Latitude (Geocoded),Origin Dairy Longitude (Geocoded),Hauler Name,Hauler Address,Destination Name,Destination Contact Address,Destination Address,Destination Nearest Cross Street,Destination Type (Standardized),Destination Assessor Parcel Number,Destination County,Destination Address Final,Destination Address Final Source,Destination Latitude (Geocoded),Destination Longitude (Geocoded),First Haul Date,Last Haul Date,Is Pipeline,Wastewater Volume per Haul (Gallons),Wastewater Number of Hauls,Wastewater Hours Pumped (Hours),Wastewater Pumping Rate (GPM),Total Process Wastewater Exports (Gallons),Source PDF,Manifest Number,Start Page,End Page,Manifest Type,Origin Latitude,Origin Longitude,Origin City,Origin Zip,Origin County,Destination City,Destination Zip,Estimated Number of Hauls (Based on Average),Estimated Number of 10k-gallon Hauls (Based on Distribution),Estimated Number of 20k-gallon Hauls (Based on Distribution)
Blue Star Dairy,5254 Blue Gum Avenue Modesto CA 95358,37.659546806318,-121.091390457513,Blue Star Dairy (Via Pipelie),5254 Blue Gum Avenue Modesto CA 95358,Vermeulen Farms,5055 Blue Gum Avenue Modesto CA 95358,5055 Blue Gum Avenue Modesto CA 95358,,Farmer,012-030-050,Stanislaus,"012-030-050,012-031-026",Destination Assessor Parcel Number,37.927171,-121.715711,,2024-10-26,False,,,10.0,1300.0,390000.0,5254 Blue Gum Ave Modesto 2024 Dairy AR,14p1,60,61,wastewater,37.659546806318,-121.091390457513,Modesto,95358,Stanislaus,Modesto,95358,45,39,0
Blue Star Dairy,5254 Blue Gum Avenue Modesto CA 95358,37.659546806318,-121.091390457513,Blue Star Dairy (Via Pipelie),5254 Blue Gum Avenue Modesto CA 95358,Vermeulen Farms,5055 Blue Gum Avenue Modesto CA 95358,5055 Blue Gum Avenue Modesto CA 95358,,Farmer,012-031-026,Stanislaus,"012-030-050,012-031-026",Destination Assessor Parcel Number,35.68973,-120.742505,,2024-10-26,False,,,10.0,1300.0,390000.0,5254 Blue Gum Ave Modesto 2024 Dairy AR,14p2,60,61,wastewater,37.659546806318,-121.091390457513,Modesto,95358,Stanislaus,Modesto,95358,45,39,0
Blue Star Dairy,5254 Blue Gum Avenue Modesto CA 95358,37.659546806318,-121.091390457513,Blue Star Dairy (Via Pipelie),5254 Blue Gum Avenue Modesto CA 95358,Vermeulen Farms,5055 Blue Gum Avenue Modesto CA 95358,5055 Blue Gum Avenue Modesto CA 95358,,Farmer,012-030-050,Stanislaus,"012-030-050,012-031-026",Destination Assessor Parcel Number,37.927171,-121.715711,,2024-10-30,False,,,5.0,1300.0,195000.0,5254 Blue Gum Ave Modesto 2024 Dairy AR,15p1,62,63,wastewater,37.659546806318,-121.091390457513,Modesto,95358,Stanislaus,Modesto,95358,22,20,0
Blue Star Dairy,5254 Blue Gum Avenue Modesto CA 95358,37.659546806318,-121.091390457513,Blue Star Dairy (Via Pipelie),5254 Blue Gum Avenue Modesto CA 95358,Vermeulen Farms,5055 Blue Gum Avenue Modesto CA 95358,5055 Blue Gum Avenue Modesto CA 95358,,Farmer,012-031-026,Stanislaus,"012-030-050,012-031-026",Destination Assessor Parcel Number,35.68973,-120.742505,,2024-10-30,False,,,5.0,1300.0,195000.0,5254 Blue Gum Ave Modesto 2024 Dairy AR,15p2,62,63,wastewater,37.659546806318,-121.091390457513,Modesto,95358,Stanislaus,Modesto,95358,22,20,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Virgil Kronberg,20931 Riverside Rd. Hilmar 95324,,,,0045-0360-0022-0000,,,,,,,2024-04-12,False,,,,,333333.3333333333,"5638 Columbus Ave, Hilmar 2024 Dairy AR",8p1,119,120,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,38,33,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Virgil Kronberg,20931 Riverside Rd. Hilmar 95324,,,,0045-0360-0014-0000,,,,,,,2024-04-12,False,,,,,333333.3333333333,"5638 Columbus Ave, Hilmar 2024 Dairy AR",8p2,119,120,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,38,33,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Virgil Kronberg,20931 Riverside Rd. Hilmar 95324,,,,045-0262-0001-0000,,,,,,,2024-04-12,False,,,,,333333.3333333333,"5638 Columbus Ave, Hilmar 2024 Dairy AR",8p3,119,120,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,38,33,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Virgil Kronberg,20931 Riverside Rd. Hilmar 95324,,,,0045-0360-0022-0000,,,,,,,2024-06-07,False,,,,,366666.6666666667,"5638 Columbus Ave, Hilmar 2024 Dairy AR",9p1,121,122,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,42,37,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Virgil Kronberg,20931 Riverside Rd. Hilmar 95324,,,,0045-0360-0014-0000,,,,,,,2024-06-07,False,,,,,366666.6666666667,"5638 Columbus Ave, Hilmar 2024 Dairy AR",9p2,121,122,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,42,37,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Virgil Kronberg,20931 Riverside Rd. Hilmar 95324,,,,045-0262-0001-0000,,,,,,,2024-06-07,False,,,,,366666.6666666667,"5638 Columbus Ave, Hilmar 2024 Dairy AR",9p3,121,122,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,42,37,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Virgil Kronberg,20931 Riverside Rd. Hilmar 95324,,,,0045-0360-0022-0000,,,,,,,2024-06-20,False,,,,,333333.3333333333,"5638 Columbus Ave, Hilmar 2024 Dairy AR",10p1,123,124,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,38,33,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Virgil Kronberg,20931 Riverside Rd. Hilmar 95324,,,,0045-0360-0014-0000,,,,,,,2024-06-20,False,,,,,333333.3333333333,"5638 Columbus Ave, Hilmar 2024 Dairy AR",10p2,123,124,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,38,33,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Virgil Kronberg,20931 Riverside Rd. Hilmar 95324,,,,045-0262-0001-0000,,,,,,,2024-06-20,False,,,,,333333.3333333333,"5638 Columbus Ave, Hilmar 2024 Dairy AR",10p3,123,124,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,38,33,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Virgil Kronberg,20931 Riverside Rd. Hilmar 95324,,,,0045-0360-0022-0000,,,,,,,2024-06-30,False,,,,,300000.0,"5638 Columbus Ave, Hilmar 2024 Dairy AR",11p1,125,126,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,34,30,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Virgil Kronberg,20931 Riverside Rd. Hilmar 95324,,,,0045-0360-0014-0000,,,,,,,2024-06-30,False,,,,,300000.0,"5638 Columbus Ave, Hilmar 2024 Dairy AR",11p2,125,126,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,34,30,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Virgil Kronberg,20931 Riverside Rd. Hilmar 95324,,,,045-0262-0001-0000,,,,,,,2024-06-30,False,,,,,300000.0,"5638 Columbus Ave, Hilmar 2024 Dairy AR",11p3,125,126,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,34,30,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Virgil Kronberg,20931 Riverside Rd. Hilmar 95324,,,,0045-0360-0022-0000,,,,,,,2024-07-09,False,,,,,316666.6666666667,"5638 Columbus Ave, Hilmar 2024 Dairy AR",12p1,127,128,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,36,32,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Virgil Kronberg,20931 Riverside Rd. Hilmar 95324,,,,0045-0360-0014-0000,,,,,,,2024-07-09,False,,,,,316666.6666666667,"5638 Columbus Ave, Hilmar 2024 Dairy AR",12p2,127,128,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,36,32,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Virgil Kronberg,20931 Riverside Rd. Hilmar 95324,,,,045-0262-0001-0000,,,,,,,2024-07-09,False,,,,,316666.6666666667,"5638 Columbus Ave, Hilmar 2024 Dairy AR",12p3,127,128,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,36,32,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Virgil Kronberg,20931 Riverside Rd. Hilmar 95324,,,,0045-0360-0022-0000,,,,,,,2024-10-15,False,,,,,366666.6666666667,"5638 Columbus Ave, Hilmar 2024 Dairy AR",13p1,129,130,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,42,37,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Virgil Kronberg,20931 Riverside Rd. Hilmar 95324,,,,0045-0360-0014-0000,,,,,,,2024-10-15,False,,,,,366666.6666666667,"5638 Columbus Ave, Hilmar 2024 Dairy AR",13p2,129,130,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,42,37,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Virgil Kronberg,20931 Riverside Rd. Hilmar 95324,,,,045-0262-0001-0000,,,,,,,2024-10-15,False,,,,,366666.6666666667,"5638 Columbus Ave, Hilmar 2024 Dairy AR",13p3,129,130,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,42,37,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Brinderio & Danbom,5831 Tegner Rd. Hilmar 95324,,,,0045-0025-0021-0000,,,,,,,2024-03-13,False,,,,,750000.0,"5638 Columbus Ave, Hilmar 2024 Dairy AR",14p1,131,132,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,86,75,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Brinderio & Danbom,5831 Tegner Rd. Hilmar 95324,,,,0045-0025-0065-0000,,,,,,,2024-03-13,False,,,,,750000.0,"5638 Columbus Ave, Hilmar 2024 Dairy AR",14p2,131,132,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,86,75,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Brinderio & Danbom,5831 Tegner Rd. Hilmar 95324,,,,0045-0025-0021-0000,,,,,,,2024-04-20,False,,,,,800000.0,"5638 Columbus Ave, Hilmar 2024 Dairy AR",15p1,133,134,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,92,80,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Brinderio & Danbom,5831 Tegner Rd. Hilmar 95324,,,,0045-0025-0065-0000,,,,,,,2024-04-20,False,,,,,800000.0,"5638 Columbus Ave, Hilmar 2024 Dairy AR",15p2,133,134,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,92,80,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Brinderio & Danbom,5831 Tegner Rd. Hilmar 95324,,,,0045-0025-0021-0000,,,,,,,2024-07-02,False,,,,,550000.0,"5638 Columbus Ave, Hilmar 2024 Dairy AR",16p1,135,136,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,63,55,0
Wickstrom Jersey Farms,5638 Columbus Rd. Hilmar 95324,37.369953937535,-120.868669376182,,,Brinderio & Danbom,5831 Tegner Rd. Hilmar 95324,,,,0045-0025-0065-0000,,,,,,,2024-07-02,False,,,,,550000.0,"5638 Columbus Ave, Hilmar 2024 Dairy AR",16p2,135,136,wastewater,37.369953937535,-120.868669376182,Hilmar,95324,Merced,,,63,55,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0008-0001,,,,,,2024-01-16,2024-01-17,False,,,,,288000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",1p1,26,27,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,33,29,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0008-00002,,,,,,2024-01-16,2024-01-17,False,,,,,288000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",1p2,26,27,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,33,29,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0009-0006,,,,,,2024-01-16,2024-01-17,False,,,,,288000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",1p3,26,27,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,33,29,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0008-0001,,,,,,2024-02-20,2024-02-21,False,,,,,468000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",2p1,28,29,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,54,47,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0008-00002,,,,,,2024-02-20,2024-02-21,False,,,,,468000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",2p2,28,29,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,54,47,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0009-0006,,,,,,2024-02-20,2024-02-21,False,,,,,468000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",2p3,28,29,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,54,47,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0008-0001,,,,,,,2024-03-19,False,,,,,248000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",3p1,30,31,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,28,25,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0008-00002,,,,,,,2024-03-19,False,,,,,248000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",3p2,30,31,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,28,25,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0009-0006,,,,,,,2024-03-19,False,,,,,248000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",3p3,30,31,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,28,25,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0008-0001,,,,,,2024-06-05,2024-06-06,False,,,,,240000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",4p1,32,33,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,27,24,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0008-00002,,,,,,2024-06-05,2024-06-06,False,,,,,240000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",4p2,32,33,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,27,24,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0009-0006,,,,,,2024-06-05,2024-06-06,False,,,,,240000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",4p3,32,33,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,27,24,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0008-0001,,,,,,2024-08-02,2024-08-03,False,,,,,424000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",5p1,34,35,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,49,42,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0008-00002,,,,,,2024-08-02,2024-08-03,False,,,,,424000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",5p2,34,35,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,49,42,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0009-0006,,,,,,2024-08-02,2024-08-03,False,,,,,424000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",5p3,34,35,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,49,42,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0008-0001,,,,,,2024-08-15,2024-08-16,False,,,,,249333.33333333334,"7025 W. Central Ave, Turlock 2024 Dairy AR",6p1,36,37,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,29,25,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0008-00002,,,,,,2024-08-15,2024-08-16,False,,,,,249333.33333333334,"7025 W. Central Ave, Turlock 2024 Dairy AR",6p2,36,37,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,29,25,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0009-0006,,,,,,2024-08-15,2024-08-16,False,,,,,249333.33333333334,"7025 W. Central Ave, Turlock 2024 Dairy AR",6p3,36,37,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,29,25,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0008-0001,,,,,,2024-09-10,2024-09-11,False,,,,,416000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",7p1,38,39,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,48,42,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0008-00002,,,,,,2024-09-10,2024-09-11,False,,,,,416000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",7p2,38,39,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,48,42,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0009-0006,,,,,,2024-09-10,2024-09-11,False,,,,,416000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",7p3,38,39,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,48,42,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0008-0001,,,,,,2024-09-19,2024-09-20,False,,,,,208000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",8p1,40,41,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,24,21,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0008-00002,,,,,,2024-09-19,2024-09-20,False,,,,,208000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",8p2,40,41,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,24,21,0
Double Cross,"7025 S Central Ave Hilmar, CA 95324",37.431206629106,-120.958578581341,,,Double Cross #4,6006 S. Central Ave Turlock CA 95380,,,,0057-0009-0006,,,,,,2024-09-19,2024-09-20,False,,,,,208000.0,"7025 W. Central Ave, Turlock 2024 Dairy AR",8p3,40,41,wastewater,37.431206629106,-120.958578581341,Turlock,95380,Stanislaus,,,24,21,0
Silva Brothers Dairy #1,12997 E. Peltier Road Acampo CA 95220,38.192345331513,-121.157779405433,Silva's Liquid Injection,22600 N. Pearl Road Acampo CA 95220,Clyde Culbertson,22901 S. Pearl Road Acampo CA 95220,22901 S. Pearl Road Acampo CA 95220,,Farmer,007-280-29,San Joaquin,"007-280-29,007-280-30",Destination Assessor Parcel Number,33.744888,-117.899511,2024-06-24,2024-07-01,False,,,,,2093655.0,12997 E Peltier Rd Acampo 2024 Dairy AR,8p1,73,74,wastewater,38.192345331513,-121.157779405433,Acampo,95220,San Joaquin,Acampo,95220,240,209,0
Silva Brothers Dairy #1,12997 E. Peltier Road Acampo CA 95220,38.192345331513,-121.157779405433,Silva's Liquid Injection,22600 N. Pearl Road Acampo CA 95220,Clyde Culbertson,22901 S. Pearl Road Acampo CA 95220,22901 S. Pearl Road Acampo CA 95220,,Farmer,007-280-30,San Joaquin,"007-280-29,007-280-30",Destination Assessor Parcel Number,33.744888,-117.899511,2024-06-24,2024-07-01,False,,,,,2093655.0,12997 E Peltier Rd Acampo 2024 Dairy AR,8p2,73,74,wastewater,38.192345331513,-121.157779405433,Acampo,95220,San Joaquin,Acampo,95220,240,209,0
Triple H #1,13255 Ave 212 Tulare CA 93274,36.17211367291,-119.275409895589,,,Riverbend Farms,,20819 Rd.132 Tulare CA 93274,,,191-140-008,Tulare,"191-140-008,191-140-009",Destination Assessor Parcel Number,36.172146,-119.283695,2024-02-01,2024-02-18,False,,,,,17500000.0,2024AR_Triple H Dairy #1_13255 Ave 212_Tulare,1p1,30,31,wastewater,36.17211367291,-119.275409895589,Tulare,93274,Tulare,Tulare,93274,2005,1750,0
Triple H #1,13255 Ave 212 Tulare CA 93274,36.17211367291,-119.275409895589,,,Riverbend Farms,,20819 Rd.132 Tulare CA 93274,,,191-140-009,Tulare,"191-140-008,191-140-009",Destination Assessor Parcel Number,36.170064,-119.280918,2024-02-01,2024-02-18,False,,,,,17500000.0,2024AR_Triple H Dairy #1_13255 Ave 212_Tulare,1p2,30,31,wastewater,36.17211367291,-119.275409895589,Tulare,93274,Tulare,Tulare,93274,2005,1750,0
Scheenstra Dairy,16800 Rd 96 Tipton 93272,36.095494253402,-119.357710026157,John & Jacqeline Scheenstra Trust,Po Box 1077 Tipton 93272,John Scheenstra,Po Box 1077 Tipton 93272,,,Farmer,228-090-004,,"228-090-004,228-090-013",Destination Assessor Parcel Number,36.107228,-119.344429,2024-01-01,2024-12-31,False,,,,,16000000.0,2024AR_Scheenstra Dairy_16800 Road 96_W Tulare,1p1,141,142,wastewater,36.095494253402,-119.357710026157,Tipton,93272,Tulare,,,1833,1600,0
Scheenstra Dairy,16800 Rd 96 Tipton 93272,36.095494253402,-119.357710026157,John & Jacqeline Scheenstra Trust,Po Box 1077 Tipton 93272,John Scheenstra,Po Box 1077 Tipton 93272,,,Farmer,228-090-013,,"228-090-004,228-090-013",Destination Assessor Parcel Number,36.101719,-119.348783,2024-01-01,2024-12-31,False,,,,,16000000.0,2024AR_Scheenstra Dairy_16800 Road 96_W Tulare,1p2,141,142,wastewater,36.095494253402,-119.357710026157,Tipton,93272,Tulare,,,1833,1600,0
